State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Karnataka,Bidar,2002,Whole Year ,Other Fresh Fruits,28.0,88.0
Karnataka,Bidar,2002,Whole Year ,Papaya,154.0,408.0
Karnataka,Bidar,2002,Whole Year ,Pome Fruit,72.0,441.0
Karnataka,Bidar,2002,Whole Year ,Potato,67.0,707.0
Karnataka,Bidar,2002,Whole Year ,Sannhamp,337.0,84.0
Karnataka,Bidar,2002,Whole Year ,Sugarcane,30943.0,2234085.0
Karnataka,Bidar,2002,Whole Year ,Sweet potato,2.0,15.0
Karnataka,Bidar,2002,Whole Year ,Tomato,450.0,519.0
Karnataka,Bidar,2002,Whole Year ,Turmeric,151.0,517.0
Karnataka,Bidar,2003,Kharif     ,Arhar/Tur,73792.0,31967.0
Karnataka,Bidar,2003,Kharif     ,Bajra,10039.0,9804.0
Karnataka,Bidar,2003,Kharif     ,Cotton(lint),1321.0,1373.0
Karnataka,Bidar,2003,Kharif     ,Dry ginger,788.0,10017.0
Karnataka,Bidar,2003,Kharif     ,Groundnut,1219.0,440.0
Karnataka,Bidar,2003,Kharif     ,Horse-gram,36.0,13.0
Karnataka,Bidar,2003,Kharif     ,Jowar,65262.0,93270.0
Karnataka,Bidar,2003,Kharif     ,Maize,433.0,653.0
Karnataka,Bidar,2003,Kharif     ,Mesta,1255.0,904.0
Karnataka,Bidar,2003,Kharif     ,Moong(Green Gram),53135.0,11055.0
Karnataka,Bidar,2003,Kharif     ,Niger seed,6281.0,715.0
Karnataka,Bidar,2003,Kharif     ,Other Kharif pulses,1054.0,109.0
Karnataka,Bidar,2003,Kharif     ,Rice,8768.0,3536.0
Karnataka,Bidar,2003,Kharif     ,Sesamum,9678.0,5516.0
Karnataka,Bidar,2003,Kharif     ,Small millets,401.0,219.0
Karnataka,Bidar,2003,Kharif     ,Soyabean,12325.0,5936.0
Karnataka,Bidar,2003,Kharif     ,Sunflower,5560.0,2501.0
Karnataka,Bidar,2003,Kharif     ,Urad,69566.0,16125.0
Karnataka,Bidar,2003,Rabi       ,Gram,40561.0,22830.0
Karnataka,Bidar,2003,Rabi       ,Groundnut,511.0,596.0
Karnataka,Bidar,2003,Rabi       ,Jowar,30617.0,8929.0
Karnataka,Bidar,2003,Rabi       ,Linseed,601.0,46.0
Karnataka,Bidar,2003,Rabi       ,Maize,92.0,112.0
Karnataka,Bidar,2003,Rabi       ,Other  Rabi pulses,1176.0,128.0
Karnataka,Bidar,2003,Rabi       ,Rapeseed &Mustard,14.0,1.0
Karnataka,Bidar,2003,Rabi       ,Safflower,11053.0,14511.0
Karnataka,Bidar,2003,Rabi       ,Sunflower,5052.0,2838.0
Karnataka,Bidar,2003,Rabi       ,Wheat,7887.0,4620.0
Karnataka,Bidar,2003,Summer     ,Sunflower,39.0,21.0
Karnataka,Bidar,2003,Whole Year ,Banana,189.0,3500.0
Karnataka,Bidar,2003,Whole Year ,Beans & Mutter(Vegetable),185.0,1200.0
Karnataka,Bidar,2003,Whole Year ,Brinjal,163.0,1347.0
Karnataka,Bidar,2003,Whole Year ,Citrus Fruit,34.0,14.0
Karnataka,Bidar,2003,Whole Year ,Coconut ,23.0,110.0
Karnataka,Bidar,2003,Whole Year ,Coriander,687.0,73.0
Karnataka,Bidar,2003,Whole Year ,Dry chillies,1291.0,820.0
Karnataka,Bidar,2003,Whole Year ,Garlic,73.0,138.0
Karnataka,Bidar,2003,Whole Year ,Grapes,56.0,1641.0
Karnataka,Bidar,2003,Whole Year ,Mango,168.0,148.0
Karnataka,Bidar,2003,Whole Year ,Onion,464.0,4272.0
Karnataka,Bidar,2003,Whole Year ,Other Fresh Fruits,19.0,51.0
Karnataka,Bidar,2003,Whole Year ,Pome Fruit,48.0,265.0
Karnataka,Bidar,2003,Whole Year ,Potato,50.0,550.0
Karnataka,Bidar,2003,Whole Year ,Sannhamp,423.0,106.0
Karnataka,Bidar,2003,Whole Year ,Sugarcane,23197.0,1476489.0
Karnataka,Bidar,2003,Whole Year ,Sweet potato,1.0,8.0
Karnataka,Bidar,2003,Whole Year ,Tomato,2307.0,13245.0
Karnataka,Bidar,2003,Whole Year ,Turmeric,55.0,99.0
Karnataka,Bidar,2004,Kharif     ,Arhar/Tur,70100.0,44286.0
Karnataka,Bidar,2004,Kharif     ,Bajra,8912.0,7744.0
Karnataka,Bidar,2004,Kharif     ,Cotton(lint),1914.0,2194.0
Karnataka,Bidar,2004,Kharif     ,Dry ginger,711.0,9038.0
Karnataka,Bidar,2004,Kharif     ,Groundnut,1067.0,344.0
Karnataka,Bidar,2004,Kharif     ,Horse-gram,38.0,20.0
Karnataka,Bidar,2004,Kharif     ,Jowar,63640.0,78627.0
Karnataka,Bidar,2004,Kharif     ,Maize,243.0,450.0
Karnataka,Bidar,2004,Kharif     ,Mesta,1058.0,762.0
Karnataka,Bidar,2004,Kharif     ,Moong(Green Gram),49269.0,4025.0
Karnataka,Bidar,2004,Kharif     ,Niger seed,6120.0,697.0
Karnataka,Bidar,2004,Kharif     ,Other Kharif pulses,866.0,86.6
Karnataka,Bidar,2004,Kharif     ,Rice,7999.0,3495.56
Karnataka,Bidar,2004,Kharif     ,Sesamum,8161.0,3745.0
Karnataka,Bidar,2004,Kharif     ,Small millets,369.0,234.0
Karnataka,Bidar,2004,Kharif     ,Soyabean,28175.0,17639.0
Karnataka,Bidar,2004,Kharif     ,Sunflower,6765.0,2201.0
Karnataka,Bidar,2004,Kharif     ,Urad,57157.0,3964.0
Karnataka,Bidar,2004,Rabi       ,Gram,40496.0,20938.0
Karnataka,Bidar,2004,Rabi       ,Groundnut,459.0,471.0
Karnataka,Bidar,2004,Rabi       ,Jowar,31157.0,11721.0
Karnataka,Bidar,2004,Rabi       ,Linseed,536.0,113.0
Karnataka,Bidar,2004,Rabi       ,Maize,77.0,173.0
Karnataka,Bidar,2004,Rabi       ,Other  Rabi pulses,1100.0,120.0
Karnataka,Bidar,2004,Rabi       ,Rapeseed &Mustard,10.0,1.0
Karnataka,Bidar,2004,Rabi       ,Safflower,12160.0,9819.0
Karnataka,Bidar,2004,Rabi       ,Sunflower,5348.0,3004.0
Karnataka,Bidar,2004,Rabi       ,Wheat,7373.0,4546.0
Karnataka,Bidar,2004,Summer     ,Sunflower,169.0,110.0
Karnataka,Bidar,2004,Whole Year ,Banana,63.0,2573.0
Karnataka,Bidar,2004,Whole Year ,Coconut ,24.0,1158.96
Karnataka,Bidar,2004,Whole Year ,Coriander,674.0,71.0
Karnataka,Bidar,2004,Whole Year ,Dry chillies,624.0,441.0
Karnataka,Bidar,2004,Whole Year ,Garlic,85.0,161.0
Karnataka,Bidar,2004,Whole Year ,Onion,441.0,3836.0
Karnataka,Bidar,2004,Whole Year ,Potato,47.0,727.0
Karnataka,Bidar,2004,Whole Year ,Turmeric,24.0,90.0
Karnataka,Bidar,2005,Kharif     ,Arhar/Tur,69344.0,56522.0
Karnataka,Bidar,2005,Kharif     ,Bajra,9577.0,6050.0
Karnataka,Bidar,2005,Kharif     ,Dry chillies,677.0,492.0
Karnataka,Bidar,2005,Kharif     ,Groundnut,910.0,265.0
Karnataka,Bidar,2005,Kharif     ,Horse-gram,38.0,22.0
Karnataka,Bidar,2005,Kharif     ,Jowar,59339.0,68914.0
Karnataka,Bidar,2005,Kharif     ,Maize,265.0,499.0
Karnataka,Bidar,2005,Kharif     ,Moong(Green Gram),49382.0,4644.0
Karnataka,Bidar,2005,Kharif     ,Niger seed,5785.0,659.0
Karnataka,Bidar,2005,Kharif     ,Onion,91.0,507.0
Karnataka,Bidar,2005,Kharif     ,Other Kharif pulses,825.0,84.0
Karnataka,Bidar,2005,Kharif     ,Peas & beans (Pulses),7.0,43.0
Karnataka,Bidar,2005,Kharif     ,Potato,4.0,13.0
Karnataka,Bidar,2005,Kharif     ,Rice,7436.0,4059.0
Karnataka,Bidar,2005,Kharif     ,Sesamum,7699.0,2889.0
Karnataka,Bidar,2005,Kharif     ,Small millets,257.0,161.0
Karnataka,Bidar,2005,Kharif     ,Soyabean,31876.0,21652.0
Karnataka,Bidar,2005,Kharif     ,Sunflower,9459.0,3219.0
Karnataka,Bidar,2005,Kharif     ,Urad,51823.0,5662.0
Karnataka,Bidar,2005,Rabi       ,Dry chillies,111.0,129.0
Karnataka,Bidar,2005,Rabi       ,Gram,40091.0,20541.0
Karnataka,Bidar,2005,Rabi       ,Groundnut,402.0,383.0
Karnataka,Bidar,2005,Rabi       ,Jowar,29402.0,10111.0
Karnataka,Bidar,2005,Rabi       ,Linseed,483.0,161.0
Karnataka,Bidar,2005,Rabi       ,Maize,71.0,220.0
Karnataka,Bidar,2005,Rabi       ,Onion,415.0,4302.0
Karnataka,Bidar,2005,Rabi       ,Other  Rabi pulses,1178.0,127.0
Karnataka,Bidar,2005,Rabi       ,Peas & beans (Pulses),2.0,14.0
Karnataka,Bidar,2005,Rabi       ,Potato,39.0,705.0
Karnataka,Bidar,2005,Rabi       ,Rapeseed &Mustard,14.0,1.0
Karnataka,Bidar,2005,Rabi       ,Rice,112.0,180.0
Karnataka,Bidar,2005,Rabi       ,Safflower,12705.0,15908.0
Karnataka,Bidar,2005,Rabi       ,Sunflower,5502.0,3124.0
Karnataka,Bidar,2005,Rabi       ,Wheat,7746.0,4710.0
Karnataka,Bidar,2005,Summer     ,Dry chillies,3.0,8.0
Karnataka,Bidar,2005,Summer     ,Onion,22.0,360.0
Karnataka,Bidar,2005,Summer     ,Peas & beans (Pulses),1.0,5.0
Karnataka,Bidar,2005,Summer     ,Sunflower,77.0,60.0
Karnataka,Bidar,2005,Whole Year ,Banana,207.0,2458.0
Karnataka,Bidar,2005,Whole Year ,Coconut ,25.0,120.0
Karnataka,Bidar,2005,Whole Year ,Coriander,532.0,56.0
Karnataka,Bidar,2005,Whole Year ,Cotton(lint),1505.0,1279.0
Karnataka,Bidar,2005,Whole Year ,Dry ginger,967.0,12292.0
Karnataka,Bidar,2005,Whole Year ,Garlic,75.0,142.0
Karnataka,Bidar,2005,Whole Year ,Mesta,1048.0,755.0
Karnataka,Bidar,2005,Whole Year ,Sugarcane,23366.0,1531641.0
Karnataka,Bidar,2005,Whole Year ,Turmeric,51.0,272.0
Karnataka,Bidar,2006,Kharif     ,Arhar/Tur,69189.0,34902.0
Karnataka,Bidar,2006,Kharif     ,Bajra,9430.0,7831.0
Karnataka,Bidar,2006,Kharif     ,Gram,60364.0,4416.0
Karnataka,Bidar,2006,Kharif     ,Groundnut,958.0,347.0
Karnataka,Bidar,2006,Kharif     ,Horse-gram,85.0,31.0
Karnataka,Bidar,2006,Kharif     ,Jowar,58541.0,83774.0
Karnataka,Bidar,2006,Kharif     ,Maize,249.0,407.0
Karnataka,Bidar,2006,Kharif     ,Moong(Green Gram),50855.0,3817.0
Karnataka,Bidar,2006,Kharif     ,Niger seed,4963.0,565.0
Karnataka,Bidar,2006,Kharif     ,Other Kharif pulses,822.0,851.0
Karnataka,Bidar,2006,Kharif     ,Rapeseed &Mustard,22.0,2.0
Karnataka,Bidar,2006,Kharif     ,Rice,7077.0,4449.0
Karnataka,Bidar,2006,Kharif     ,Sesamum,7714.0,3877.0
Karnataka,Bidar,2006,Kharif     ,Small millets,195.0,112.0
Karnataka,Bidar,2006,Kharif     ,Soyabean,20838.0,17460.0
Karnataka,Bidar,2006,Kharif     ,Sunflower,9442.0,3717.0
Karnataka,Bidar,2006,Kharif     ,Urad,60364.0,4416.0
Karnataka,Bidar,2006,Rabi       ,Gram,39956.0,27433.0
Karnataka,Bidar,2006,Rabi       ,Groundnut,410.0,350.0
Karnataka,Bidar,2006,Rabi       ,Jowar,26870.0,13172.0
Karnataka,Bidar,2006,Rabi       ,Linseed,373.0,114.0
Karnataka,Bidar,2006,Rabi       ,Maize,83.0,186.0
Karnataka,Bidar,2006,Rabi       ,Other  Rabi pulses,1332.0,158.0
Karnataka,Bidar,2006,Rabi       ,Rice,64.0,110.0
Karnataka,Bidar,2006,Rabi       ,Safflower,11744.0,16021.0
Karnataka,Bidar,2006,Rabi       ,Sunflower,5261.0,2573.0
Karnataka,Bidar,2006,Rabi       ,Wheat,7339.0,5444.0
Karnataka,Bidar,2006,Summer     ,Sunflower,63.0,50.0
Karnataka,Bidar,2006,Whole Year ,Banana,195.0,3893.0
Karnataka,Bidar,2006,Whole Year ,Coconut ,26.0,124.0
Karnataka,Bidar,2006,Whole Year ,Coriander,331.0,35.0
Karnataka,Bidar,2006,Whole Year ,Cotton(lint),1430.0,1151.0
Karnataka,Bidar,2006,Whole Year ,Dry chillies,650.0,869.0
Karnataka,Bidar,2006,Whole Year ,Dry ginger,1355.0,17224.0
Karnataka,Bidar,2006,Whole Year ,Garlic,60.0,113.0
Karnataka,Bidar,2006,Whole Year ,Mesta,869.0,626.0
Karnataka,Bidar,2006,Whole Year ,Onion,474.0,2923.0
Karnataka,Bidar,2006,Whole Year ,Potato,73.0,1726.0
Karnataka,Bidar,2006,Whole Year ,Sugarcane,26114.0,1885431.0
Karnataka,Bidar,2006,Whole Year ,Turmeric,57.0,288.0
Karnataka,Bidar,2007,Kharif     ,Arhar/Tur,66110.0,48422.0
Karnataka,Bidar,2007,Kharif     ,Bajra,8077.0,8456.0
Karnataka,Bidar,2007,Kharif     ,Dry chillies,548.0,494.0
Karnataka,Bidar,2007,Kharif     ,Groundnut,862.0,308.0
Karnataka,Bidar,2007,Kharif     ,Horse-gram,52.0,27.0
Karnataka,Bidar,2007,Kharif     ,Jowar,60040.0,114717.0
Karnataka,Bidar,2007,Kharif     ,Maize,433.0,927.0
Karnataka,Bidar,2007,Kharif     ,Moong(Green Gram),53713.0,19697.0
Karnataka,Bidar,2007,Kharif     ,Niger seed,4494.0,1691.0
Karnataka,Bidar,2007,Kharif     ,Onion,91.0,542.0
Karnataka,Bidar,2007,Kharif     ,Other Kharif pulses,722.0,679.0
Karnataka,Bidar,2007,Kharif     ,Potato,36.0,119.0
Karnataka,Bidar,2007,Kharif     ,Rapeseed &Mustard,37.0,13.0
Karnataka,Bidar,2007,Kharif     ,Rice,6812.0,4223.0
Karnataka,Bidar,2007,Kharif     ,Sesamum,6754.0,3413.0
Karnataka,Bidar,2007,Kharif     ,Small millets,126.0,64.0
Karnataka,Bidar,2007,Kharif     ,Soyabean,14782.0,15237.0
Karnataka,Bidar,2007,Kharif     ,Sunflower,7658.0,3358.0
Karnataka,Bidar,2007,Kharif     ,Urad,56276.0,25234.0
Karnataka,Bidar,2007,Rabi       ,Dry chillies,116.0,202.0
Karnataka,Bidar,2007,Rabi       ,Gram,35053.0,17123.0
Karnataka,Bidar,2007,Rabi       ,Groundnut,513.0,443.0
Karnataka,Bidar,2007,Rabi       ,Jowar,23488.0,11369.0
Karnataka,Bidar,2007,Rabi       ,Linseed,297.0,117.0
Karnataka,Bidar,2007,Rabi       ,Maize,77.0,216.0
Karnataka,Bidar,2007,Rabi       ,Onion,394.0,5448.0
Karnataka,Bidar,2007,Rabi       ,Other  Rabi pulses,1180.0,141.0
Karnataka,Bidar,2007,Rabi       ,Potato,41.0,504.0
Karnataka,Bidar,2007,Rabi       ,Rice,26.0,45.0
Karnataka,Bidar,2007,Rabi       ,Safflower,9989.0,14566.0
Karnataka,Bidar,2007,Rabi       ,Sunflower,5444.0,2817.0
Karnataka,Bidar,2007,Rabi       ,Wheat,6893.0,8333.0
Karnataka,Bidar,2007,Summer     ,Dry chillies,16.0,54.0
Karnataka,Bidar,2007,Summer     ,Onion,31.0,262.0
Karnataka,Bidar,2007,Summer     ,Sunflower,94.0,96.0
Karnataka,Bidar,2007,Whole Year ,Banana,114.0,2016.0
Karnataka,Bidar,2007,Whole Year ,Coconut ,23.0,117.0
Karnataka,Bidar,2007,Whole Year ,Coriander,287.0,100.0
Karnataka,Bidar,2007,Whole Year ,Cotton(lint),1307.0,1066.0
Karnataka,Bidar,2007,Whole Year ,Dry ginger,817.0,16767.0
Karnataka,Bidar,2007,Whole Year ,Garlic,74.0,76.0
Karnataka,Bidar,2007,Whole Year ,Mesta,897.0,646.0
Karnataka,Bidar,2007,Whole Year ,Sannhamp,306.0,76.0
Karnataka,Bidar,2007,Whole Year ,Sugarcane,27086.0,1852682.0
Karnataka,Bidar,2007,Whole Year ,Turmeric,68.0,529.0
Karnataka,Bidar,2008,Kharif     ,Arhar/Tur,62667.0,50782.0
Karnataka,Bidar,2008,Kharif     ,Bajra,7219.0,7065.0
Karnataka,Bidar,2008,Kharif     ,Dry chillies,470.0,436.0
Karnataka,Bidar,2008,Kharif     ,Groundnut,434.0,169.0
Karnataka,Bidar,2008,Kharif     ,Jowar,56822.0,88510.0
Karnataka,Bidar,2008,Kharif     ,Maize,560.0,1028.0
Karnataka,Bidar,2008,Kharif     ,Moong(Green Gram),49123.0,4153.0
Karnataka,Bidar,2008,Kharif     ,Niger seed,4039.0,976.0
Karnataka,Bidar,2008,Kharif     ,Onion,114.0,591.0
Karnataka,Bidar,2008,Kharif     ,Other Kharif pulses,1489.0,1429.0
Karnataka,Bidar,2008,Kharif     ,Potato,36.0,68.0
Karnataka,Bidar,2008,Kharif     ,Rice,5503.0,4077.72
Karnataka,Bidar,2008,Kharif     ,Sesamum,5704.0,2205.0
Karnataka,Bidar,2008,Kharif     ,Soyabean,23924.0,16091.0
Karnataka,Bidar,2008,Kharif     ,Sunflower,8157.0,3056.0
Karnataka,Bidar,2008,Kharif     ,Urad,48568.0,5444.0
Karnataka,Bidar,2008,Rabi       ,Dry chillies,137.0,232.0
Karnataka,Bidar,2008,Rabi       ,Gram,38454.0,21799.0
Karnataka,Bidar,2008,Rabi       ,Groundnut,680.0,535.0
Karnataka,Bidar,2008,Rabi       ,Jowar,24150.0,13398.0
Karnataka,Bidar,2008,Rabi       ,Linseed,262.0,99.0
Karnataka,Bidar,2008,Rabi       ,Maize,134.0,284.0
Karnataka,Bidar,2008,Rabi       ,Onion,341.0,1311.0
Karnataka,Bidar,2008,Rabi       ,Other  Rabi pulses,187.0,78.0
Karnataka,Bidar,2008,Rabi       ,Potato,64.0,920.0
Karnataka,Bidar,2008,Rabi       ,Rapeseed &Mustard,31.0,12.0
Karnataka,Bidar,2008,Rabi       ,Safflower,10804.0,13394.0
Karnataka,Bidar,2008,Rabi       ,Sunflower,5405.0,2586.0
Karnataka,Bidar,2008,Rabi       ,Wheat,7030.0,8445.0
Karnataka,Bidar,2008,Summer     ,Dry chillies,22.0,72.0
Karnataka,Bidar,2008,Summer     ,Maize,33.0,69.0
Karnataka,Bidar,2008,Summer     ,Onion,28.0,153.0
Karnataka,Bidar,2008,Summer     ,Sunflower,226.0,180.0
Karnataka,Bidar,2008,Whole Year ,Banana,147.0,5647.0
Karnataka,Bidar,2008,Whole Year ,Black pepper,1.0,4.0
Karnataka,Bidar,2008,Whole Year ,Cashewnut,39.0,23.98
Karnataka,Bidar,2008,Whole Year ,Coconut ,24.0,164.0
Karnataka,Bidar,2008,Whole Year ,Coriander,272.0,147.0
Karnataka,Bidar,2008,Whole Year ,Cotton(lint),1384.0,1270.0
Karnataka,Bidar,2008,Whole Year ,Dry ginger,1179.0,37561.0
Karnataka,Bidar,2008,Whole Year ,Garlic,67.0,147.0
Karnataka,Bidar,2008,Whole Year ,Mesta,596.0,610.0
Karnataka,Bidar,2008,Whole Year ,Sannhamp,249.0,62.0
Karnataka,Bidar,2008,Whole Year ,Sugarcane,24616.0,1426497.0
Karnataka,Bidar,2008,Whole Year ,Turmeric,82.0,390.0
Karnataka,Bidar,2009,Kharif     ,Arhar/Tur,67000.0,49647.0
Karnataka,Bidar,2009,Kharif     ,Bajra,7943.0,4377.0
Karnataka,Bidar,2009,Kharif     ,Groundnut,542.0,207.0
Karnataka,Bidar,2009,Kharif     ,Jowar,55352.0,45436.0
Karnataka,Bidar,2009,Kharif     ,Maize,1440.0,930.0
Karnataka,Bidar,2009,Kharif     ,Moong(Green Gram),42498.0,283.0
Karnataka,Bidar,2009,Kharif     ,Niger seed,3296.0,904.0
Karnataka,Bidar,2009,Kharif     ,Onion,93.0,328.0
Karnataka,Bidar,2009,Kharif     ,Other Kharif pulses,1319.0,643.0
Karnataka,Bidar,2009,Kharif     ,Potato,31.0,192.0
Karnataka,Bidar,2009,Kharif     ,Rice,5039.0,3877.51
Karnataka,Bidar,2009,Kharif     ,Sesamum,5919.0,1012.0
Karnataka,Bidar,2009,Kharif     ,Small millets,99.0,53.0
Karnataka,Bidar,2009,Kharif     ,Soyabean,33508.0,7894.0
Karnataka,Bidar,2009,Kharif     ,Sunflower,5912.0,1805.0
Karnataka,Bidar,2009,Kharif     ,Urad,44525.0,465.0
Karnataka,Bidar,2009,Rabi       ,Dry chillies,119.0,355.0
Karnataka,Bidar,2009,Rabi       ,Groundnut,594.0,471.0
Karnataka,Bidar,2009,Rabi       ,Jowar,26124.0,13677.0
Karnataka,Bidar,2009,Rabi       ,Linseed,320.0,94.0
Karnataka,Bidar,2009,Rabi       ,Maize,213.0,409.0
Karnataka,Bidar,2009,Rabi       ,Onion,438.0,7057.0
Karnataka,Bidar,2009,Rabi       ,Other  Rabi pulses,589.0,220.0
Karnataka,Bidar,2009,Rabi       ,Potato,85.0,1255.0
Karnataka,Bidar,2009,Rabi       ,Rapeseed &Mustard,20.0,6.0
Karnataka,Bidar,2009,Rabi       ,Safflower,11412.0,15408.0
Karnataka,Bidar,2009,Rabi       ,Sunflower,3306.0,1621.0
Karnataka,Bidar,2009,Rabi       ,Wheat,6387.0,8518.0
Karnataka,Bidar,2009,Summer     ,Dry chillies,25.0,115.0
Karnataka,Bidar,2009,Summer     ,Maize,32.0,67.0
Karnataka,Bidar,2009,Summer     ,Onion,39.0,298.0
Karnataka,Bidar,2009,Summer     ,Sunflower,191.0,164.0
Karnataka,Bidar,2009,Whole Year ,Banana,174.0,3859.0
Karnataka,Bidar,2009,Whole Year ,Cashewnut,36.0,27.0
Karnataka,Bidar,2009,Whole Year ,Coconut ,19.0,135.0
Karnataka,Bidar,2009,Whole Year ,Coriander,285.0,140.0
Karnataka,Bidar,2009,Whole Year ,Cotton(lint),1165.0,1115.0
Karnataka,Bidar,2009,Whole Year ,Dry ginger,1375.0,43301.0
Karnataka,Bidar,2009,Whole Year ,Garlic,107.0,150.0
Karnataka,Bidar,2009,Whole Year ,Mesta,973.0,1504.0
Karnataka,Bidar,2009,Whole Year ,Sannhamp,264.0,66.0
Karnataka,Bidar,2009,Whole Year ,Sugarcane,25686.0,1805726.0
Karnataka,Bidar,2009,Whole Year ,Turmeric,47.0,177.0
Karnataka,Bidar,2010,Kharif     ,Arhar/Tur,72728.0,65568.0
Karnataka,Bidar,2010,Kharif     ,Bajra,6717.0,5117.0
Karnataka,Bidar,2010,Kharif     ,Cotton(lint),787.0,901.0
Karnataka,Bidar,2010,Kharif     ,Cowpea(Lobia),19.0,10.0
Karnataka,Bidar,2010,Kharif     ,Dry chillies,496.0,409.0
Karnataka,Bidar,2010,Kharif     ,Groundnut,280.0,110.0
Karnataka,Bidar,2010,Kharif     ,Jowar,56034.0,77549.0
Karnataka,Bidar,2010,Kharif     ,Maize,925.0,1721.0
Karnataka,Bidar,2010,Kharif     ,Moong(Green Gram),45325.0,13004.0
Karnataka,Bidar,2010,Kharif     ,Niger seed,2883.0,642.0
Karnataka,Bidar,2010,Kharif     ,Onion,88.0,549.0
Karnataka,Bidar,2010,Kharif     ,Other Kharif pulses,662.0,593.0
Karnataka,Bidar,2010,Kharif     ,Peas & beans (Pulses),4.0,36.0
Karnataka,Bidar,2010,Kharif     ,Potato,26.0,198.0
Karnataka,Bidar,2010,Kharif     ,Rice,4927.0,4816.0
Karnataka,Bidar,2010,Kharif     ,Sesamum,5090.0,2224.0
Karnataka,Bidar,2010,Kharif     ,Small millets,49.0,23.0
Karnataka,Bidar,2010,Kharif     ,Soyabean,47434.0,46009.0
Karnataka,Bidar,2010,Kharif     ,Sunflower,2884.0,961.0
Karnataka,Bidar,2010,Kharif     ,Urad,44916.0,14252.0
Karnataka,Bidar,2010,Rabi       ,Dry chillies,123.0,334.0
Karnataka,Bidar,2010,Rabi       ,Gram,43074.0,28154.0
Karnataka,Bidar,2010,Rabi       ,Groundnut,587.0,516.0
Karnataka,Bidar,2010,Rabi       ,Jowar,22485.0,8414.0
Karnataka,Bidar,2010,Rabi       ,Linseed,290.0,97.0
Karnataka,Bidar,2010,Rabi       ,Maize,315.0,668.0
Karnataka,Bidar,2010,Rabi       ,Onion,585.0,4006.0
Karnataka,Bidar,2010,Rabi       ,Other  Rabi pulses,960.0,296.0
Karnataka,Bidar,2010,Rabi       ,Peas & beans (Pulses),13.0,92.0
Karnataka,Bidar,2010,Rabi       ,Potato,61.0,710.0
Karnataka,Bidar,2010,Rabi       ,Rapeseed &Mustard,21.0,7.0
Karnataka,Bidar,2010,Rabi       ,Safflower,11398.0,14548.0
Karnataka,Bidar,2010,Rabi       ,Sunflower,3062.0,1327.0
Karnataka,Bidar,2010,Rabi       ,Wheat,7876.0,10271.0
Karnataka,Bidar,2010,Summer     ,Dry chillies,10.0,30.0
Karnataka,Bidar,2010,Summer     ,Maize,116.0,295.0
Karnataka,Bidar,2010,Summer     ,Onion,24.0,255.0
Karnataka,Bidar,2010,Summer     ,Peas & beans (Pulses),4.0,34.0
Karnataka,Bidar,2010,Summer     ,Potato,1.0,15.0
Karnataka,Bidar,2010,Summer     ,Sunflower,236.0,239.0
Karnataka,Bidar,2010,Whole Year ,Banana,219.0,5144.0
Karnataka,Bidar,2010,Whole Year ,Cashewnut,66.0,48.0
Karnataka,Bidar,2010,Whole Year ,Coconut ,20.0,191.0
Karnataka,Bidar,2010,Whole Year ,Coriander,223.0,83.0
Karnataka,Bidar,2010,Whole Year ,Dry ginger,1219.0,4410.9
Karnataka,Bidar,2010,Whole Year ,Garlic,135.0,174.0
Karnataka,Bidar,2010,Whole Year ,Mesta,1464.0,1916.0
Karnataka,Bidar,2010,Whole Year ,Sannhamp,308.0,77.0
Karnataka,Bidar,2010,Whole Year ,Sugarcane,31299.0,2200320.0
Karnataka,Bidar,2010,Whole Year ,Turmeric,67.0,284.0
Karnataka,Bidar,2011,Kharif     ,Arhar/Tur,76010.0,44842.0
Karnataka,Bidar,2011,Kharif     ,Bajra,6414.0,5837.0
Karnataka,Bidar,2011,Kharif     ,Cotton(lint),632.0,1286.0
Karnataka,Bidar,2011,Kharif     ,Cowpea(Lobia),31.0,16.0
Karnataka,Bidar,2011,Kharif     ,Dry chillies,488.0,394.0
Karnataka,Bidar,2011,Kharif     ,Groundnut,253.0,145.0
Karnataka,Bidar,2011,Kharif     ,Jowar,53943.0,90870.0
Karnataka,Bidar,2011,Kharif     ,Maize,943.0,2107.0
Karnataka,Bidar,2011,Kharif     ,Moong(Green Gram),27097.0,8057.0
Karnataka,Bidar,2011,Kharif     ,Niger seed,2698.0,644.0
Karnataka,Bidar,2011,Kharif     ,Onion,350.0,1728.0
Karnataka,Bidar,2011,Kharif     ,Other Kharif pulses,819.0,879.0
Karnataka,Bidar,2011,Kharif     ,Peas & beans (Pulses),3.0,27.0
Karnataka,Bidar,2011,Kharif     ,Potato,60.0,496.0
Karnataka,Bidar,2011,Kharif     ,Rice,6489.0,5830.0
Karnataka,Bidar,2011,Kharif     ,Sesamum,3552.0,1336.0
Karnataka,Bidar,2011,Kharif     ,Small millets,48.0,21.0
Karnataka,Bidar,2011,Kharif     ,Soyabean,81066.0,87640.0
Karnataka,Bidar,2011,Kharif     ,Sunflower,2749.0,997.0
Karnataka,Bidar,2011,Kharif     ,Urad,29580.0,9751.0
Karnataka,Bidar,2011,Rabi       ,Dry chillies,213.0,502.0
Karnataka,Bidar,2011,Rabi       ,Gram,37860.0,19274.0
Karnataka,Bidar,2011,Rabi       ,Groundnut,607.0,494.0
Karnataka,Bidar,2011,Rabi       ,Jowar,21863.0,15414.0
